folio	line	pos	token
f15	1	3	ykkochorrorashorchollodaon
f15	1	4	oplaarsholcholkyredoor
f15	1	5	fsatekekodocheloshorkasholor
f15	1	6	qiinolaiindakylooltetoedy
f15	1	7	tykecholchorrosholkeqok
f15	1	8	lashedatoretesoshedear
f15	1	9	qoaiinkoqoklokodachorsholon
f15	1	10	ssheorkyladacheraemta
f15	1	11	tysholqokorsochorshoral
f15	1	12	kaiinrechorroloorlate
f15	1	13	ytedyordasaiirtoolshor
f15	1	14	leiiniinkalochoraron
f15	1	15	koaiinollakakeroiirley
f15	1	16	sharkeortarochedelelody
f15	1	17	rtataalchetochollodeem
f15	1	18	okaqokkechollosholchortotaad
f15	1	19	aintydokyrolotekoalto
f15	1	20	oldaiirsasheainshesaiin
f15	2	1	otshorrocholarorraleeedy
f15	2	2	forolkeshelatokaolen
f15	2	3	tekelasoardearrodataarol
f15	2	4	ftekachortyresoloiirlotoiir
f15	2	5	otaaintaartekooraiinchetyid
f15	2	6	iirdychoraindesaleshekeain
f15	2	7	dalokadaaiinshorainaiin
f15	2	8	tetakacheshororrochortacheloed
f15	2	9	tytatoshorqoksholledoshorlaam
f15	2	10	daorrachedysochorsholain
f15	2	11	doolcheiinkakaalorro
f15	2	12	otalsholiirchetydacholdakale
f15	2	13	kychedosholaindyteroal
f15	2	14	qlotalatokoalchedoky
f15	2	15	tqokladeterotycholsochedaan
f15	2	16	teraalsholkoorroqokreaiin
f15	2	17	kyaincheaiintyrasadaiinto
f15	2	18	tytelesholraqoktytasheed
f15	2	19	dosakatytytotyaramshor
f15	2	20	fqoksaorkeorchetaolsheiirsh
f15	3	1	shsosashorsheiincholsatacheor
f15	3	2	daolkaladetytydakeum
f15	3	3	chordaainkotakotedydeloiir
f15	3	4	yksholledeaindakoqokorqokedy
f15	3	5	olorsakochealdeloshorte
f15	3	6	dyraratakeshechedatoqokod
f15	3	7	keainchollorosoaiinresaal
f15	3	8	koainrakeqokiinrelototo
f15	3	9	ltoshekerototodocholedy
f15	3	10	schedakecholiindachekoorkyol
f15	3	11	kosaainleshesaolqokrosh
f15	3	12	derelaolariinshoriinqoken
f15	3	13	rsholtoreshetorasakeum
f15	3	14	oksholdekatesodakaol
f15	3	15	skolaiindykaleiiniirainiinem
f15	3	16	olloshorqoktealrotyor
f15	3	17	olorchorcholredaiirloray
f15	3	18	ktaorlokaleiindosarotoor
f15	3	19	daqokroorlelolokaainsh
f15	3	20	ykraordyshorchorrasolasoal
f15	4	1	reshollesholratyredasateedy
f15	4	2	dedysaraorlotedeaiintoloem
f15	4	3	dochorkaiinkoaltysholraam
f15	4	4	yrotachortaoriinaintytoloon
f15	4	5	yqokraledysasoteaiinem
f15	4	6	tdoiinlakotokoaramshor
f15	4	7	tekydeardycheaindaiirloid
f15	4	8	shoraintaorolkedoiirolroam
f15	4	9	qokdolacholleredeloum
f15	4	10	oldetodetaderelashde
f15	4	11	qaiinalchorkyalaiindyeedy
f15	4	12	tesochealshorchedyaltytyshor
f15	4	13	yktydokekeiiriirtedysh
f15	4	14	ykordareloainchorchorshoraiin
f15	4	15	oltyalretoshecheshollakaiin
f15	4	16	tolekolachorroardeaiiniir
f15	4	17	lkkycheardecholsoorkotyiinin
f15	4	18	oklaiirrecholdyracholloon
f15	4	19	sheiinainteartatyiirin
f15	4	20	kocheleqokroshedadaolloar
f15	5	1	oltedysareiirtokoidaiin
f15	5	2	raiinshedesholtarachorsheke
f15	5	3	loainkacholkocholkyiinlesholal
f15	5	4	daarkylosholdeiintyalte
f15	5	5	riirtaaindadadeolinty
f15	5	6	tyroolrorosokedodaiir
f15	5	7	dedachedycholalsheedy
f15	5	8	opdeshorcheroketyiiny
f15	5	9	chesheredoalaiinalin
f15	5	10	ooldedesholkyshorlearteim
f15	5	11	kesoaiinsoshorreshorolsheiin
f15	5	12	kchollotoortachorsholon
f15	5	13	reararkechoriinorolar
f15	5	14	kasatasoararreaiinalloaiin
f15	5	15	oprodoarreqokiirtoshecholkaad
f15	5	16	dedelaorsoladoaiinorqokain
f15	5	17	kokyshelekydydadeadsa
f15	5	18	otesholainsholsheleshorem
f15	5	19	yksaroqoktyalcholsholchol
f15	5	20	ftedydecholrachorladeta
f15	6	1	kyiinshordokeloolaiintoorar
f15	6	2	qoreredekekodyleteto
f15	6	3	okraalsholchetykekeshorla
f15	6	4	olroiindyordesaolteoreedy
f15	6	5	decholkaorreqokshortotoy
f15	6	6	fkadoiiraraiindekaraaiin
f15	6	7	raredykyarleainshorsholkoiir
f15	6	8	chechelakaleolretyen
f15	6	9	koiirlaainlechoralsholdykeedy
f15	6	10	oralainlokadodasholreim
f15	6	11	sholkoroshorqokkoshorchoriir
f15	6	12	rokyrekearchorrosholdaqokaiin
f15	6	13	dakoledeiinreloartoiir
f15	6	14	kyollaalainrarodecheqokain
f15	6	15	kereaintolaaiinalomshe
f15	6	16	qkoraterasoalrereteen
f15	6	17	delelakadekotedatyor
f15	6	18	otiinchekechortetoiintoredydy
f15	6	19	qainrasoqokchorqokcholeedy
f15	6	20	fiintotoaiintaleainshordalody
f15	7	1	opiircheshecheiirrolatylokyor
f15	7	2	ykloladoiirqokartekeqokchol
f15	7	3	kesokekyladooldyolqoky
f15	7	4	rariiniinaiindyrasokelasholed
f15	7	5	pshorkoariinoraiindesholkalaen
f15	7	6	aintydocholdoredashollaeedy
f15	7	7	tydeiinketykaaiinained
f15	7	8	pkachecheraderoraredy
f15	7	9	pchortalaretaallatokakoen
f15	7	10	fqokainaiinralashorshorainto
f15	7	11	rotasaainlatyaiinchololiiral
f15	7	12	orledyaiinratyloolalar
f15	7	13	saortasaiirdadoaiinam
f15	7	14	orshortykacholalkyalar
f15	7	15	ainkararadosotashoriirad
f15	7	16	rakotesholrekeiirqokor
f15	7	17	telosadachorsaainreim
f15	7	18	olshordyqokiirtasarokoom
f15	7	19	tyqokraainshedyroday
f15	7	20	kolodytorokytytylesasoto
f15	8	1	teqoklakysotyrerechelaty
f15	8	2	kydoarsororocholcholtetear
f15	8	3	tetocholdoloratysaarar
f15	8	4	iinrasholsheqokkololadasaain
f15	8	5	arkyiindykelaroomchor
f15	8	6	tyorkyaiinkerooldykeedy
f15	8	7	ardosheordytachoraiin
f15	8	8	lesodyiirtyqokdakycholshoror
f15	8	9	fterechorkylerosheaiin
f15	8	10	sadarasholtesashededy
f15	8	11	kecholartyaiinsokokoum
f15	8	12	tdekoaldosaradaorkysh
f15	8	13	opiirketyrerotyledoon
f15	8	14	ydeartyqoktoketotodoid
f15	8	15	shaintaqokshortoarshorto
f15	8	16	shqokaiinsadarokesolekyaror
f15	8	17	rsholdosholkasholalalolory
f15	8	18	sochololollesholtekorochear
f15	8	19	tekarodeletaraainleor
f15	8	20	dsokotyaldyorkeolkete
f15	9	1	deariiniinarresholdatoaiined
f15	9	2	tyteardokokaaintokycholaiin
f15	9	3	chorkalatyardasodyteaiinto
f15	9	4	dytycheortosholdykylo
f15	9	5	dasakakaloshorshortyarshoren
f15	9	6	kchelachorresholkoqokteain
f15	9	7	doroshorkydadakaoral
f15	9	8	sotykyshorqokdykotasoalain
f15	9	9	retykesholainchororedy
f15	9	10	pchorraiinsholqokiinsheshorqokiirom
f15	9	11	cheiinkoshorsosotekoiinreal
f15	9	12	tesholardoralechorso
f15	9	13	lkleroroloshorketaaiin
f15	9	14	tkacheiirroloalaiincholiir
f15	9	15	pracherocheshorkodakaolad
f15	9	16	olalokatekadasaimchol
f15	9	17	tylaketoainqoklododaainod
f15	9	18	trotasakoloiirsaiinin
f15	9	19	kedashesokytolasaendo
f15	9	20	lkarsakashesoiirkato
f15	10	1	soiirrochorarkoloteteeedy
f15	10	2	sketyiiriirainshorqokad
f15	10	3	olkysocheretykyainim
f15	10	4	doqokolkashorsholretekoqokoron
f15	10	5	yrecholloroainlaiiralleal
f15	10	6	arolsadodydyiirarshordyy
f15	10	7	qshorsheleraiinsachordyraal
f15	10	8	kylashortadoloraalod
f15	10	9	tochorqoktachorkodatakocholdy
f15	10	10	chololleledyarradyte
f15	10	11	dadesheshesheaiindashekyto
f15	10	12	lkiinchorketakalodoiiraiintoto
f15	10	13	tysholkesokereiinsoal
f15	10	14	dochoriirqokalkedeid
f15	10	15	froalkalososholtyiinkyen
f15	10	16	doalarcheaindoteorar
f15	10	17	shrochekoiinrekatoteid
f15	10	18	oiirtodedosholdetasholod
f15	10	19	koorarlacheqokqokcholchol
f15	10	20	soshelesholchorkysholainsood
f15	11	1	tekylasolaordytesota
f15	11	2	olqokkyaiindedyratydy
f15	11	3	sqokiirshesoalleiintyod
f15	11	4	dordadaiintesheloteal
f15	11	5	dkydakyqokaiinlochorcholiinom
f15	11	6	lochorolsaalsholkeiirsoain
f15	11	7	tachorsholrarokoloainteol
f15	11	8	tdokoshororiinrolaolain
f15	11	9	qdedokekolosholtosalolood
f15	11	10	raiirtoshorlotyshorsh
f15	11	11	ydykoarolsaiirtoiireedy
f15	11	12	tysholkodaleiirkaortykyto
f15	11	13	soiinchortetochetyqokshored
f15	11	14	okkeiintyalchetosholteleeedy
f15	11	15	aiinlodycholaliinkokoaiinaiinar
f15	11	16	soainkatychordocheshoriin
f15	11	17	teteiinalcheshorlasheshordy
f15	11	18	ketytytoleraoriiraliir
f15	11	19	rashesholledyarcholtaaiin
f15	11	20	orsokyolkedalaedydoiin
f15	12	1	otiinchearshoriirdoaliir
f15	12	2	ltereroaiinkodacheiinrey
f15	12	3	kyiinsheainlochorkydyshorto
f15	12	4	yktosheainkochoraintakeiiraiin
f15	12	5	kshorsakakolachorrakeum
f15	12	6	detydaiiniinorkakosh
f15	12	7	delosholkosaalroarchordy
f15	12	8	kocholiincholtokytytodashereedy
f15	12	9	fdedakotyalaincholda
f15	12	10	chearsholiirdetereolored
f15	12	11	kashorshedodashedalekadeom
f15	12	12	shkakoiintakecheiirteid
f15	12	13	kooltechekashorcheshorarleream
f15	12	14	tocheqokshorchechordesheaiinen
f15	12	15	ardykysaolteaiinkyorum
f15	12	16	doiirkydaketaqokdasasholem
f15	12	17	latoderaiinrotychorroid
f15	12	18	lkyiinrotearcholtekecheiir
f15	12	19	oliinkyderorakosholainsh
f15	12	20	orainloreloreketakyaralol
f15	13	1	rashorsholiiniinkysadereiir
f15	13	2	qtyrokyshorsachetasholso
f15	13	3	tolshorshorainshoriiriincholon
f15	13	4	okteletyrakacholaiincheketoad
f15	13	5	kedecholroalrotedeedy
f15	13	6	ldarokachorkodolererood
f15	13	7	daraaiinqoktylarashorsacholiindy
f15	13	8	cholradeqokkakokaloid
f15	13	9	tshetaiirshealkysalo
f15	13	10	dachoriinoltaiiriiriin
f15	13	11	otlecholshekesholchorkelekokaor
f15	13	12	sataaiinkyainqokiiriin
f15	13	13	laiinchorarchortereiinol
f15	13	14	olsheolrakeaiindoloum
f15	13	15	kychorkerosholaiintarechol
f15	13	16	artedeolqokraoredyty
f15	13	17	qokdoraortokydesheke
f15	13	18	qokakatysheshortycholkasheon
f15	13	19	kocheiinlokodekocholy
f15	13	20	okkosodokochortycholain
f15	14	1	slorakyreiintekealorteeedy
f15	14	2	loleredyqokdadyidkoaiin
f15	14	3	lkordydyarkeiirsaamda
f15	14	4	kadodochordoiinchollaod
f15	14	5	dyshorcheaiinaiinalsachoriinkaad
f15	14	6	diirladeoltosholchorleem
f15	14	7	kotelotelodederaolcheim
f15	14	8	orcholtosasochechorshorum
f15	14	9	ykraqokiirdekyletakacholcheor
f15	14	10	lkkesholainretelooltacheor
f15	14	11	oktokylaraqokteloain
f15	14	12	liirrechorchorredalekaqokedy
f15	14	13	statedeshorrekykoaiinkear
f15	14	14	lkrarasholqoksosaiindyum
f15	14	15	orlearketoaltesholshol
f15	14	16	shdeoliirrerosodeoliinin
f15	14	17	tychortychorkydalaladadeko
f15	14	18	shetesoolorarsatoqokiindy
f15	14	19	ralosheoltedyterechorem
f15	14	20	olchorkeqokkakadyemchol
f15	15	1	laleainteqokroolshollechorad
f15	15	2	opsholkydochesochorkyem
f15	15	3	saorchorkychorsotokaum
f15	15	4	rshorlokykechetoshekaed
f15	15	5	tletoshedalasosaeedy
f15	15	6	opcheorshoraincholkedoroor
f15	15	7	kosholalolqokkeshecholaintatoim
f15	15	8	teiinkakoarrecholarchein
f15	15	9	toleralarakychorlaal
f15	15	10	letaarartytotytosaqok
f15	15	11	torasholainroshorainreaiinar
f15	15	12	okiinrakelelolaiirsakoal
f15	15	13	dosolasholkyaraliinim
f15	15	14	roololtadealkoodkero
f15	15	15	tyarqokdyiinkaolsate
f15	15	16	klochorshealdakosholom
f15	15	17	kesholrolotyroollosaum
f15	15	18	ordaqokralerakoiirdyin
f15	15	19	chorlasoleainderoiir
f15	15	20	daqokshorlaainrosholkykaaran
f15	16	1	okainkosholtetocholkyaineedy
f15	16	2	kotetykykokosheemsara
f15	16	3	qoordokyshekololokeche
f15	16	4	dereqokardodokaolteqok
f15	16	5	sodyiinaiinsorodosodakate
f15	16	6	lshordyainrashedadaiindoal
f15	16	7	fsholshortoaintealteleiirtady
f15	16	8	deshelorototosaqokiintato
f15	16	9	tychecholchecheainiirdachoral
f15	16	10	chtolesotoshordaorsheiinid
f15	16	11	tokakyrachedyroleenka
f15	16	12	steladechordorolorotoim
f15	16	13	soshorchorainkatesholraedy
f15	16	14	kysashorordadadyorolan
f15	16	15	dletodareorraiirdaleaineedy
f15	16	16	alartytosholcholqokteiirdy
f15	16	17	daaiindysakechecholqokteon
f15	16	18	chsocholkysoorshetoiin
f15	16	19	kochorsatoartodatederate
f15	16	20	tetoshetakesholcholdeorkataor
f15	17	1	kololoalcholiiniindekaainem
f15	17	2	oltelaloainolkyrosheod
f15	17	3	tetytylochedesooraddo
f15	17	4	dokyterosadaolsashaiin
f15	17	5	qodadyiindalochedoordeeedy
f15	17	6	olkeraiinalsholsholka
f15	17	7	teiiraiintyaiinketakydoaiin
f15	17	8	dadakaaiindakoroshoren
f15	17	9	taledycholloalshorcholem
f15	17	10	socherakesodoshekoload
f15	17	11	kiirderaketytaqokalainod
f15	17	12	dakorechordekerekaraal
f15	17	13	ytekesoiiraiinaiinchecheiirdeam
f15	17	14	otdaalkylatylotyanshe
f15	17	15	olshortadaradatalechelecholto
f15	17	16	qolaliinorlaainiintycholol
f15	17	17	deiirsatasosheratoqokin
f15	17	18	dakysareaiintokeainaiin
f15	17	19	derechechetytedoarshoriirom
f15	17	20	opcheaiinaiiniirshorleaiinrearainiir
f15	18	1	lkchortateoroltylekodaainod
f15	18	2	aiinlakoretedodadydy
f15	18	3	shtatotysoshorainkeleorday
f15	18	4	tokedotoiirkychoralchoraiinem
f15	18	5	tyqokiirleainainsholam
f15	18	6	pkokaratodykyredyaltato
f15	18	7	iinrakaiiniinradotoche
f15	18	8	sodashechorkeainreiirleshead
f15	18	9	teardyledekorereodda
f15	18	10	ksorekelelaarlachorsood
f15	18	11	olshortealtysoraloaram
f15	18	12	olcholkaorshorlokasheleqokom
f15	18	13	olcholtykydetetyrochorshealim
f15	18	14	tachorsheorlaolraemal
f15	18	15	dsaalchecheaintadedaod
f15	18	16	opdeloshoraiinainkyiinen
f15	18	17	dokelaallesherecholtyoram
f15	18	18	shekytechorlolalesheon
f15	18	19	tykodeqokoliirkeolaiinad
f15	18	20	opsacheshortyallosain
f15	19	1	lortaolchekykekereyar
f15	19	2	lksokakyarcholreorollora
f15	19	3	orcholsaletaariinleol
f15	19	4	toqoksoarsholderacheloiin
f15	19	5	flekaainshortyshoralkedeedy
f15	19	6	arkysaiinshekoqokkykytoan
f15	19	7	sodechorketecheiinsholorte
f15	19	8	dotoshorketearaltotachechoriir
f15	19	9	traralerakakysodyshorom
f15	19	10	tyleolshorqokshorshorlaalshelaed
f15	19	11	toalkakatyretyqokarar
f15	19	12	okadarodachorteteiirarlaiin
f15	19	13	tydyalalalshesholkytoiirain
f15	19	14	qododeiirredetykyariir
f15	19	15	teorcheorredetyloedy
f15	19	16	ttyteorsheolchekedokoshorom
f15	19	17	chainarredoalcholsheqoked
f15	19	18	lolalateshetyaladkechol
f15	19	19	orekysheqokolshorredaainiiran
f15	19	20	datotyorolretosheroaiin
f15	20	1	deaintadadekoiirsoorkoroum
f15	20	2	keshorreorkaletoqoktalatoy
f15	20	3	fiirortesocheorarchete
f15	20	4	doraloteiirchorkorosaaiiny
f15	20	5	sholchoraiinardochorsoarom
f15	20	6	ttataarqokqokrodyiin
f15	20	7	cholchorolkekerocholalon
f15	20	8	orlokokytosholchoriinkyiiry
f15	20	9	chetekeariirsholiinchortyaiinar
f15	20	10	kolaiiniinlealkoainam
f15	20	11	riirchordochorcheiinqoken
f15	20	12	tycholqoksheloaiinalteainain
f15	20	13	dchekochorordalotychorte
f15	20	14	lkresokyainrekatykosh
f15	20	15	lodylelatolasheainain
f15	20	16	shecholkyainolchealto
f15	20	17	tekotytyiirkoolratodyleaiin
f15	20	18	keshortetyaiinloararlasholen
f15	20	19	iirdysholtyiirdaiirkato
f15	20	20	shalroaiinqokchorsolelokyon
f15	21	1	orosheiinlosholiirchekerash
f15	21	2	oprearchorariirlakeiirid
f15	21	3	deqokshorsotoorkorosh
f15	21	4	lakedekakatokytyalsholiir
f15	21	5	rraladetoteleraalyso
f15	21	6	cholkoarcholcholqoksholcheor
f15	21	7	ysashordyroaiiniinshorketein
f15	21	8	okardarekaaiinkachorcheortoed
f15	21	9	cholraainshollodyolainiin
f15	21	10	keloaindashorchorteod
f15	21	11	tadesalakasholtetyte
f15	21	12	tydoaindoorcholdyomiin
f15	21	13	sholdytotaarsataqokarain
f15	21	14	otdatycholkosholdakateiirsoid
f15	21	15	oriinainledeorsoaiinaiin
f15	21	16	yorcholrocholretalache
f15	21	17	qoksheaiincheshorreorcheolaiin
f15	21	18	rortaarchorsaleorroolum
f15	21	19	rekydacholtasaaiinream
f15	21	20	tokydearchorkadolain
f15	22	1	oainiirdytadatydytarear
f15	22	2	otchorreteladatoqoklesay
f15	22	3	sololokyteardeainorkeolid
f15	22	4	orraoliirshekashordyread
f15	22	5	dokokeiirsodacholortecholkoad
f15	22	6	tylashordyordecholrate
f15	22	7	orkyolkydokadashdoshe
f15	22	8	shortoraortatoiinolar
f15	22	9	chorredakylaketetoain
f15	22	10	ykqokradodaolaralqokolin
f15	22	11	doltydeolkoderoreemke
f15	22	12	chraroolaintytotaedche
f15	22	13	flosakyshesakadaiinkoarad
f15	22	14	ytasoretealalkeqokshesh
f15	22	15	checholtokychekesolelaainom
f15	22	16	ololsalaolorainolaiin
f15	22	17	optekesaainkeroloteqokaiin
f15	22	18	tasholtetysheraiinsadokoaiin
f15	22	19	yshorkyshorsholloleqokdosholad
f15	22	20	sadoraainchechorsaol
f15	23	1	frakeorraorrotoraarla
f15	23	2	okiinaliirsholtyolalaiinsh
f15	23	3	qoreqokshordetylotatoiiron
f15	23	4	kosholsholiiniinoriinkydaarar
f15	23	5	sadetaainshearsaedyro
f15	23	6	lkiirdeollaalsotecheaiinaiin
f15	23	7	saalkydararasaiirenor
f15	23	8	orreiinarkyaltekeaiinom
f15	23	9	pdeainchoriirainloorlaiir
f15	23	10	schorkykodyshorqokshealainsaum
f15	23	11	sherekoarsachordyiintaainen
f15	23	12	korkydeaindachortatyra
f15	23	13	dykedoroolrosholainardyal
f15	23	14	orsarodaiirdekykeloallo
f15	23	15	alalloiinraaiinleoriin
f15	23	16	lelasasasooralolaiin
f15	23	17	dedaroshesholchordyordydody
f15	23	18	iirtoshorordetatoemchol
f15	23	19	koroleroteshesarodeam
f15	23	20	okkaaltakechorshedoiinen
f15	24	1	paiindychorainchorrosholiirad
f15	24	2	rainshekatatakysoteaiin
f15	24	3	dachetochecherareainleiinteum
f15	24	4	oktysholdyratekekodecholtoem
f15	24	5	dakysoiinrekaalkydydaaiindy
f15	24	6	shaldolalaradyshorod
f15	24	7	teqokkeiirqokaiinarlaiinsoarto
f15	24	8	datadesaaiiniiroltey
f15	24	9	shchollaretoaiiniinsote
f15	24	10	ssaiirkaoltycholararam
f15	24	11	oltoiircheretotyaiinshorlean
f15	24	12	teterasoqokcholsheloaiinid
f15	24	13	shekedecholaroliinid
f15	24	14	tlokotaainqokrodyrate
f15	24	15	tyratoolshedeiirlaleoredy
f15	24	16	ftalotaroaiinreleqokloalar
f15	24	17	shtykoaiinkerocholkekekoiin
f15	24	18	ainiirkesoollekeleod
f15	24	19	cheladadesholiinolcholoriinan
f15	24	20	talerelorachearleolen
f15	25	1	ykkaiirlaorchorlakote
f15	25	2	iinletolerechorshortaedy
f15	25	3	otekasholdoiinkaolsodoain
f15	25	4	ladoqokcholkotycheal
f15	25	5	tolokylodakachorradyiir
f15	25	6	dashollesatytokyiirdedadeiir
f15	25	7	lkiirkokytytadakyorom
f15	25	8	opkatoalrokedylaaldaorem
f15	25	9	sholdydaqokiinaiintotesaalad
f15	25	10	ainkesosoloshorkatyray
f15	25	11	kosadytylaradasaenaiin
f15	25	12	qloainracheorloteaiinaiin
f15	25	13	shlachorcholtotaararin
f15	25	14	soiinshechorqoktyiinshorkasholy
f15	25	15	dketolosheainreaiintote
f15	25	16	lodocholshoriirlaiirtekeorid
f15	25	17	kycholleiinlaiirroartycheeedy
f15	25	18	lksaoltychorrodoshorin
f15	25	19	kedakedeardytychorkekeedy
f15	25	20	aintalokedysaaindataed
f15	26	1	dycholchelearlosachor
f15	26	2	otqokkeleaiindecholordocholor
f15	26	3	shcholratasodashekotydetyar
f15	26	4	oraiinorortatychorolsate
f15	26	5	dykodetekykasadeloon
f15	26	6	chortekeroorainkechoredy
f15	26	7	olketesholshekecholsolool
f15	26	8	ysholchorlereshororcheum
f15	26	9	qoolrodaiirarkolaanto
f15	26	10	chollotetedekadodekoche
f15	26	11	qoklekoiirdaderataalleam
f15	26	12	toshorkaiinqokloiinratoor
f15	26	13	lkdedalaalsotolaiirtoedy
f15	26	14	sshesoaincherekedydy
f15	26	15	ketataraalchorshorsholkoem
f15	26	16	pdetytykyloshedyaiinar
f15	26	17	ykordoaldydesholdykoeedy
f15	26	18	yaiinalorchollochereloaincholdy
f15	26	19	olarchorshedeiirkechealdoolor
f15	26	20	rchorkyradosotaainroem
f15	27	1	tyiinsholiinaloriirorom
f15	27	2	artydychorratysholdydaaiin
f15	27	3	datyarkarerorotelaain
f15	27	4	okletyshoroldeleretateid
f15	27	5	olqokteraortyradylaleiir
f15	27	6	ainrotytarataiircheka
f15	27	7	dlealqokcholsholchoraraiinaiinloom
f15	27	8	lkcheainshorchetaletaleain
f15	27	9	solareaiindyaiinsatekyon
f15	27	10	shiirchorsotadeorkoed
f15	27	11	iiniinarsholdoainkykead
f15	27	12	okaintakodeletadesholshekeal
f15	27	13	choriincherereroloarainroed
f15	27	14	ykkechorlacholtalolera
f15	27	15	pkareroaltasholkashorko
f15	27	16	yaldaiiriindodechorcholqoktaim
f15	27	17	tydoleiinrakaiindysheaiinin
f15	27	18	dacholchorketoiiriirteto
f15	27	19	chetaainterokysholainto
f15	27	20	dolotoaincholkakoyain
f15	28	1	oaiinorrashoraldochorqokiin
f15	28	2	dartacholkeloloshorsadosaon
f15	28	3	lasholsotysotoqokdododoedy
f15	28	4	dotekadaraleiinrakateto
f15	28	5	koradadyshetechorsatycheed
f15	28	6	lklosholrochordosholiiniirsokyte
f15	28	7	dykoaltakedoaintatekaed
f15	28	8	yktyaiintoiindetechordykechor
f15	28	9	oldereiintoiinshortyteaiin
f15	28	10	aiinchorkesacholcheshoriiniiredy
f15	28	11	drosadedasasholarlesholleal
f15	28	12	optoroqokordasocholiinkatoiir
f15	28	13	orrokyiinaiinsokeolchor
f15	28	14	kodyardykeainsheloqoksh
f15	28	15	ddesholsocheiiniirolqokainaiined
f15	28	16	odaainsholshorkekeiirsh
f15	28	17	lkkyshekacheteshorkoolkyedy
f15	28	18	tydaarchelokocheorcherood
f15	28	19	lesoalleloraoromqokchol
f15	28	20	kyainketyrakydasholto
f15	29	1	yksolashoriirtatytyradykeam
f15	29	2	daarchorainartydaloloum
f15	29	3	kolocholiinaindaorladakyte
f15	29	4	rakykeroiirreorrodechoraiin
f15	29	5	tylalerakodytosatoche
f15	29	6	kycholkyiirtedeaincheleain
f15	29	7	shalrakekysosoaiinradyarum
f15	29	8	optacholsokoallasholchortyon
f15	29	9	todosoolqokresherakean
f15	29	10	ykiintysheqoksotosholsocholshoron
f15	29	11	optasholaiinsashekokyeedy
f15	29	12	ytolodoladokekorakydoy
f15	29	13	ptakeiirkeraiirloteod
f15	29	14	rlodacholtesheshesaiiron
f15	29	15	daaiindasodyloolleteom
f15	29	16	sasadydyleolrechorky
f15	29	17	todaradyleqokloiinedy
f15	29	18	dekaorchecholsaortyiir
f15	29	19	chorshorloaiintesholainiinsadyod
f15	29	20	okreshorcholkocholtoiirlareiir
f15	30	1	olsholtooralkoloolsholy
f15	30	2	okshorshorsaariindodakaim
f15	30	3	docholshorretyaltokaiinem
f15	30	4	sodoraaiinkekodaqoklataorin
f15	30	5	trodochordelakaalkareto
f15	30	6	tekydeshorainkoteloaren
f15	30	7	chshesaretycholainkolekechol
f15	30	8	ododechorchortydoorteiinsh
f15	30	9	staiinkytotyorshorchorain
f15	30	10	olainraiiniinsholorrekolotaeedy
f15	30	11	otdecheshorchorarteardato
f15	30	12	yklasholtaiinlekedokakareor
f15	30	13	oproletoroleaiinshorra
f15	30	14	olcholarainlekakyshorqokdeiir
f15	30	15	proiirchoriirtosholsholiinored
f15	30	16	okaldaqokretyloretykekeol
f15	30	17	chorolkochortaarshorkalela
f15	30	18	olordedychoraiinkaleolshorraol
f15	30	19	okalchorsholchesholaiiniirim
f15	30	20	shkeshortyalkodetecholraloed
f16	1	1	sasheshorsholsheledylorekyedy
f16	1	2	poltaroolsalosoredyorom
f16	1	3	porsholardaorainkyen
f16	1	4	orkydachorolkadaloiin
f16	1	5	stochorkedakykyradyim
f16	1	6	ydekoolrotekatokoiinto
f16	1	7	tolkodyaincholkysholteedy
f16	1	8	ychekyiirdakesaolrasa
f16	1	9	tekakekyainsasheartysh
f16	1	10	kealiiralqokqokkeoriir
f16	1	11	soaiinaraiinkaarreteain
f16	1	12	rqokdakytatetyaronla
f16	1	13	dykaiirkochorainorainum
f16	1	14	dsakychekorasheretaraor
f16	1	15	ykaiindotarererodatyaiin
f16	1	16	ollaraterarerokyariinte
f16	1	17	saoliiniinteorkyqokrado
f16	1	18	reteorlerechorainortosh
f16	1	19	lotetakokytososheoraiin
f16	1	20	daroqokdeshordadeolqokad
f16	2	1	riinolkoiinlaiirainoltalash
f16	2	2	pkydekakychoraiindoaliin
f16	2	3	orralodeshorshorsasholtora
f16	2	4	otiirdetyardedyleoriiram
f16	2	5	kiirkechorkychortesheod
f16	2	6	aliinaiinsatasateqokdecholdy
f16	2	7	ytelekeladolakyainke
f16	2	8	shsheraiinsoraroqokrotychol
f16	2	9	rlatoshedashekeshorsoeedy
f16	2	10	kaleardalelokealrashol
f16	2	11	ortechorcholarcholkedora
f16	2	12	ytoqokoldasakeqokalchekaim
f16	2	13	opiirkyrodoladechoralainchorar
f16	2	14	shkotekakotyshordyte
f16	2	15	qiinaiiniinarorchorchedadeal
f16	2	16	kcholkoreaintorochorem
f16	2	17	shshollokysherokolekoam
f16	2	18	orainloshordodekadeedy
f16	2	19	oriindyalsoaltetoarshor
f16	2	20	faltocholshortearsoom
f16	3	1	tytoainloorsokeiirshorem
f16	3	2	qdasheolkachedorolear
f16	3	3	kykechoraiinsholkoarlaaiin
f16	3	4	lkaiiniirrokeloaintear
f16	3	5	qoiinarshelaalkydeid
f16	3	6	kosashortekadyloainleaiin
f16	3	7	ykshechorkyiircheshesheam
f16	3	8	latotechetatatyarrashor
f16	3	9	dtashealkyqokshorkoarem
f16	3	10	kkeradocholroiirtesatoolon
f16	3	11	sosholsheresokyiinlaain
