folio	line	pos	token
f17	1	18	cheolshetyqokcheychedcheqqotok
f17	1	19	tyqdecheolaiinkoqopqotok
f17	1	20	olqoainchedyainiinrcqqal
f17	1	21	rhqorchedyardorokshchedyin
f17	1	22	qoiinrainainrkrorarin
f17	1	23	eechedaiinorddoamtytorqa
f17	1	24	eekeoloplkdoshtykoot
f17	1	25	chedolrdoqashtyrkainchy
f17	1	26	kedorlcchtyainlhiinchedy
f17	1	27	dlcdoqaeetychyolyd
f17	1	28	eetyrkainlhshokyshchedy
f17	1	29	tyrkokchedyqokdshyqol
f17	1	30	qokshydoolkochedtodorshed
f17	2	1	tosheqodshedyshedqokyaiiny
f17	2	2	chedsheddorkykyaiinaiinykoke
f17	2	3	qodorkytylctikokedarche
f17	2	4	kyqokykyaiinteykeainokar
f17	2	5	shedqokykyaiinkeainainqokolrc
f17	2	6	ainqokiinchdyedishedkyy
f17	2	7	iinoldedicheolcheyyaiinkoaiin
f17	2	8	dedycheolrktiyaiinaiiniinch
f17	2	9	dedyrcshedcheolkylccheyiinlh
f17	2	10	kylccheytiyaiinlchtiq
f17	2	11	inkidoteiinchcheychedyoldar
f17	2	12	qotcheolqaqokchedykochyshqadar
f17	2	13	kokoshdarolchedyarshedyde
f17	2	14	shedelcdariinaiinaindedarchedy
f17	2	15	qoklcaiinchalaiindarchedytorqop
f17	2	16	lcainiinaiinqchokoltorqop
f17	2	17	iinchalolyaiintorainrkky
f17	2	18	qchedyarchedyyolamainorin
f17	2	19	alokaiinteainshediinchcheolsh
f17	2	20	optorqakoainalalqdarko
f17	2	21	tyainiinchyainyalqdoko
f17	2	22	chyokainqokqolshekeqodor
f17	2	23	ainyqkochedshedoralde
f17	2	24	qchedyolchaiinqoqoeshedqoky
f17	2	25	chedychedsheainqoelcshedykyaiin
f17	2	26	olchsheardorqokykyaiinte
f17	2	27	ainshedarchekyaiinkeainych
f17	2	28	archorkytrkdideainy
f17	2	29	chortotchetedyyych
f17	2	30	sheolchechdoramdesherc
f17	3	1	cholydoraindysheyainch
f17	3	2	chchcheoldeyyychchol
f17	3	3	eydoramyychechold
f17	3	4	eolyamshechedykychekete
f17	3	5	olyychalshainchqache
f17	3	6	chychyalchyqcheyyyqorh
f17	3	7	kqoecheykeshedyqoqoqoaiin
f17	3	8	dekeqodyqoqoaiinaliin
f17	3	9	yqotoqoksholshttdi
f17	3	10	alshqokshtditydidych
f17	3	11	qokshtditydidydarkodor
f17	3	12	tochyyydarshdqotolti
f17	3	13	tytartiorqdodeetylh
f17	3	14	inainkeqdocheolqaeerkain
f17	3	15	chyinqotkiteqaainlhshqa
f17	3	16	cheoliinlcqarkshedchedylhokar
f17	3	17	teqarkkoqokshqaararaiin
f17	3	18	chdoollcolkotoiinaiinqok
f17	3	19	koaiindariinshedqokchedytorqoky
f17	3	20	arolaindartorsheqokyqokot
f17	3	21	dartorrkqokyarchorshkyrk
f17	3	22	chedykyorchqoktchedoramain
f17	3	23	toramtykyopchchdeyk
f17	3	24	shedyshedchchdesheolyqa
f17	3	25	chcheolsholyqachktke
f17	3	26	yyainalshdorolkeshedyd
f17	3	27	kycholkecheokqoliinqo
f17	3	28	dcheqokqoiinqokcheolchardi
f17	3	29	okqoqokolrlltediki
f17	3	30	techditoamcheykdamiin
f17	4	1	cheoltorardiokdoraincheolamqok
f17	4	2	ardiqoaiindykaindqokqok
f17	4	3	shiinchedyordoroktedoshedo
f17	4	4	cheaiiniinolkopopamqaiin
f17	4	5	iinaldodoamkoiinshedainqok
f17	4	6	doamtyqakootainshedcheq
f17	4	7	shtyrkotshedyalokkoched
f17	4	8	rkotiinolainqokalqkoched
f17	4	9	rkchyokchedyqokdoolchedtoain
f17	4	10	tookchedyshedaryolchshear
f17	4	11	chedyaindechedaiinqoqokykyqokt
f17	4	12	ainaiinrkarchkytrkchech
f17	4	13	sherkqokyarorqokshkychdor
f17	4	14	darchedytoramqoorshedychshche
f17	4	15	qoorshedychchotolcheamshe
f17	4	16	qokchcheolotyyalsheychedy
f17	4	17	shedyshedcheolamainalkychky
f17	4	18	olamshsheykycholkete
f17	4	19	chkycheolqacheqokainlqo
f17	4	20	dorchshedyqoqaqorlqoqok
f17	4	21	cheykeyydyainiinyalti
f17	4	22	keydyrhqoyalltoqok
f17	4	23	qoeealortishsholqokt
f17	4	24	yaiinyalorliinqoktdi
f17	4	25	rhqoylshtoqoktdidi
f17	4	26	shshditydidychchshd
f17	4	27	shchydichaiindqotardorchey
f17	4	28	tchydirktichlolcheyqo
f17	4	29	dicheyaiindlhaloltiaiinam
f17	4	30	yaiinlhlolqookkeamqot
f17	5	1	aindytechqarkeecheychedyto
f17	5	2	iinchdoshedqokkodarolchedyar
f17	5	3	teolshedkoekotoarshedol
f17	5	4	doarelckochyaiintoiinch
f17	5	5	oldoarchedyainiinchedyokolqok
f17	5	6	lcrcchedyoriinshqokaiintorty
f17	5	7	qarokshyaiinoltyshedyin
f17	5	8	tedoamtydarshedchshyy
f17	5	9	aintydaropineyqachal
f17	5	10	shedcheoldeychtaiinchedykydor
f17	5	11	deshqachdyalkolshedyqo
f17	5	12	qachktaiinololkeqoam
f17	5	13	kaiindorainqopdqyqorh
f17	5	14	aiinqoshedydyaiinykoalaiindar
f17	5	15	elcshedykykokerhalchok
f17	5	16	shedykyaiinkoaiindarainiinokdy
f17	5	17	dyaiinkorhainliinqokshdy
f17	5	18	alliinchchyrkcheychchko
f17	5	19	chshrctdiiincheolditiaiin
f17	5	20	okqadyrcshediincheolkycheyy
f17	5	21	rccheollcaiinaiinaiintialchche
f17	5	22	otqokchetcheoliincheychcheche
f17	5	23	aiinqocheoltyeecheychecheqko
f17	5	24	taiintyeeteqcheindolh
f17	5	25	lctardoqokchedychyaiinrcqiin
f17	5	26	lctarolqoainrcqchedylal
f17	5	27	chedyqchalokyaiinchedytorain
f17	5	28	iinrrcqchedyiinchteamqop
f17	5	29	iinrqqchshaiindoamqop
f17	5	30	qchedydorokshchedyqopshedyshediin
f17	6	1	kaloplkdoamtyqachedyq
f17	6	2	oplkamrkotchyyainaldo
f17	6	3	kootshedyaindookainkok
f17	6	4	ainqokchedarchedchykdordiin
f17	6	5	chealdokochyaiindoraliinchey
f17	6	6	darainkochydorcheyyqodyaiin
f17	6	7	kotodorqodoraliinkeyshedy
f17	6	8	chedshesheddorqokylcshedyqokyaiin
f17	6	9	lctishedqokyaiindarainlchok
f17	6	10	tikyshedkyaiinainyaiincheiin
f17	6	11	tirkaiintediaindarainchedyar
f17	6	12	kyaiindekeolchedyoklcrce
f17	6	13	aiindidedychechedysharrcqok
f17	6	14	deyshercchetelcdchche
f17	6	15	chdarolqalcchedyqokchechte
f17	6	16	rcchechedyokqochaiintelcheol
f17	6	17	ainoltecheolchainiinchar
f17	6	18	keshedychecheolrlqokcheolrh
f17	6	19	qoqokolrdotorcheolcharaiin
f17	6	20	cheolchartorotqooldoraind
f17	6	21	chokotdorcheamqainqaol
f17	6	22	chedyaiintyeeoraldoshshty
f17	6	23	eeiiniinralshshrkotiin
f17	6	24	lcdodoqashtyotchyold
f17	6	25	shtykoshedaindchedyokainched
f17	6	26	otchyalchedyainchedkaiindorqo
f17	6	27	dochedychedtokqopdiincheyke
f17	6	28	kochedsheqodoraliinkeshedydy
f17	6	29	aiinqoallcshedqokyqoaiinkoaiin
f17	6	30	dorqoshedshedqokyykokeqoaiin
f17	7	1	qotishedqokykyaiinkokeainche
f17	7	2	shedtikydikeainchainchech
f17	7	3	tekeainychainchqaerc
f17	7	4	ychdarcheokeardyshedlc
f17	7	5	darcheqokolokeerciincheol
f17	7	6	chokqarckylccheyaiincheoliin
f17	7	7	rccheolkylcticheolcheylalche
f17	7	8	ytyaiiniintialqokyokqaiin
f17	7	9	dyteiinchrkqokkoaiinqaol
f17	7	10	chdoshedqokeolaiiniinaraiin
f17	7	11	toshedaiinqokaindedarchedyaiinky
f17	7	12	daroliinaindetorsherkqokyqok
f17	7	13	aindetorqorkqokyqoktytsh
f17	7	14	aiinqoqokyartkyrktedidy
f17	7	15	qokychqokqoktotrkchercol
f17	7	16	qokteamdyshedarrccheol
f17	7	17	shchechamainychechedyshqo
f17	7	18	oteamychedychololted
f17	7	19	yyalykydorcholshedyche
f17	7	20	ychedycholdcheqaainlqok
f17	7	21	cheykeqodyqaeerhtishqok
f17	7	22	qaeerhiinytitoqokqoksh
f17	7	23	ainiinorshqokshchetodyy
f17	7	24	tchetydychqdarkoear
f17	7	25	shtditychydyaiinkoshdor
f17	7	26	tychychdarlhdorolkeke
f17	7	27	rkcheyykoaiinshtiketiaiin
f17	7	28	docheoliinlcrkqaolainqadar
f17	7	29	qcheolrkeecheychedyainlhqaok
f17	7	30	qaeelhdarokchedydshytor
f17	8	1	ainlhshqaolokshedaiintoshed
f17	8	2	shqaararytorolchedsheain
f17	8	3	tordechedsheardorkytyqoklc
f17	8	4	olaiinsheainshedardorqorkky
f17	8	5	chkytyqokshtikytedide
f17	8	6	chorkyqokttirkchaiindi
f17	8	7	qoktshrkdidychdarrcche
f17	8	8	rkchechdiyrcololted
f17	8	9	alychedyrcolchetedokqo
f17	8	10	yshercainchqochedchech
f17	8	11	olqochedydchechainlaiincheol
f17	8	12	dchedychokqokchqotelqok
f17	8	13	tedqaqokchaintelqokdi
f17	8	14	rainqokcharteditoqoki
f17	8	15	iinyaltqoktytochyych
f17	8	16	tiqokttytychyyaiindarsh
f17	8	17	tochydichyyaiinshchedyt
f17	8	18	chyyaiindarkosholtdyti
f17	8	19	ydarkoarcheyqodyketike
f17	8	20	qdrlcchlkdotyainot
f17	8	21	iindlkshotchyolqokdsh
f17	8	22	lcdoqatylhchyolokqoky
f17	8	23	rlcrkqaeerkainqachyy
f17	8	24	chedylhshardshytordool
f17	8	25	qalhqashedtorainchedyolchedaiin
f17	8	26	eeolqachedyarshedshyainde
f17	8	27	chedyolqachedyartordedarchedaiin
f17	8	28	olkoqatolshedchedysheqork
f17	8	29	aiinrctoiinaraiinoldechedytor
f17	8	30	ollaiinoldarchedyamqorkshedy
f17	9	1	aiinolqopainkyshedyopchchcheol
f17	9	2	toraintykyopshedqokchdek
f17	9	3	orshedycheolyainalshech
f17	9	4	eyqaamalkshykyqa
f17	9	5	chainaltchkeshedydcheqa
f17	9	6	ychedychainshedyqaqoqokriin
f17	9	7	kyolchkeqaqokamolriin
f17	9	8	yaiineeqoqoiinyorlsh
f17	9	9	qoalorolqokshttychydi
f17	9	10	yltiqokolttdichch
f17	9	11	olqoktytochyyaiindare
f17	9	12	tychydirkdychchaiinqotar
f17	9	13	iintichedolrlcopdoshrk
f17	9	14	doshtyrkkootiinchyshedqok
f17	9	15	dlcchdorkainchedyydy
f17	9	16	lcdocheychedyqaolokarqokd
f17	9	17	shedkoeelhqaokshedarshain
f17	9	18	shqadarshedarshyolaiinar
f17	9	19	darshedtordedaraiinainqokyarch
f17	9	20	darolqokdechedysheqorkchqok
f17	9	21	qokdeaiinrkkyqokyarortot
f17	9	22	darchedysheqokyorchqokte
f17	9	23	aiintoramqokyororqokchsh
f17	9	24	qokyteainkyorshedqokdey
f17	9	25	orshedyopchchcheolyalych
f17	9	26	opshediincheolshyychkdor
f17	9	27	cheolshedyydyalaiinchkeqo
f17	9	28	okkedordqcheykecheyyaiin
f17	9	29	kokaiindorqoqopeysheddy
f17	9	30	toqoelckeyqokydyaiinko
f17	10	1	alyqoyrhqoaiinalliin
f17	10	2	eqokykydyaiinyqodarainch
f17	10	3	eshedyshedkyaiinaiinykocheok
f17	10	4	shedtikytechdarainqokolqa
f17	10	5	chechtedidedyyrcqokchedy
f17	10	6	tediyydarshqolcchedyrc
f17	10	7	chdarolchechedychedychrcchech
f17	10	8	olshqoqalcdchqoksheqok
f17	10	9	chedyshdchedyqokchaiinteshete
f17	10	10	dchokqoteltetichedde
f17	10	11	taiinltyeeqokqokycheinchey
f17	10	12	doroldoolchyrcqliinal
f17	10	13	doaiinrcqchedyliinchyaiin
f17	10	14	qlcholqokyaiinchedyainor
f17	10	15	chaiinolamqopaintyqokchde
f17	10	16	toramtykyshedyshedqokcheoleol
f17	10	17	qopainqokchchcheolotamaink
f17	10	18	kyoropqokchdeoldoramal
f17	10	19	opshediincheoldeolqachkky
f17	10	20	qachkshycholkecheqok
f17	10	21	kchchkeshedyqaqokqokoldo
f17	10	22	qopdcheyyqoeerhqooral
f17	10	23	keyqodyaiinalrhiinorsh
f17	10	24	cheyyalrhqoaliinshtoqok
f17	10	25	yyqoylqokshqoktt
f17	10	26	qolshqoksholshtydirk
f17	10	27	yalliinolqokchyrkych
f17	10	28	tosholqokshttyrkaiindar
f17	10	29	toychaiinkodorcheychedydyke
f17	10	30	chydirktichchshlhdorchey
f17	11	1	qdocheolqaeecheyrklhshchedy
f17	11	2	doiinlcrkqaeecheyolshok
f17	11	3	cheyshqadarokarytorchedych
f17	11	4	chedychyshedaraiinytoraindarch
f17	11	5	olkodartoollaiinchedysheqo
f17	11	6	chyaiinqqiinchalqorkor
f17	11	7	iinchalqokyaiinkyororch
f17	11	8	darchedytoramqoprkortcham
f17	11	9	ororqokchshedoraldychedy
f17	11	10	oropshedchqaamainalshchedy
f17	11	11	yyamshchedykycheaincheche
f17	11	12	ydyalkchdorshedychecheqok
f17	11	13	chykaiindqkeshedyydyrh
f17	11	14	kkeqoqopcheykeshedaiinalaiin
f17	11	15	dorqoaliineyqokykoalrh
f17	11	16	qokyiinlcshedshedaiinaiinkodar
f17	11	17	lcshedshedqokyqoaiindarainiinch
f17	11	18	qoaiinaincheloldytdicheol
f17	11	19	chedydidiychkoaiinaiin
f17	11	20	shdyrctiinrktiyylh
f17	11	21	rcshedcheoltiaiincheolkoiinlhl
f17	11	22	iinkyycheolaiincholtiokqoky
f17	11	23	qotkichqakoeecheyolkoto
f17	11	24	qotcheoldoqarkshedkodartool
f17	11	25	cheolrkshedkokoqadarolarar
f17	11	26	rkkotoolshedaroltorainde
f17	11	27	olkochyaiinliinaindechedytor
f17	11	28	koqokelcaiinrcolldartor
f17	11	29	iinrcqiinalokolamqopain
f17	11	30	qiinalshqokolteaintyor
f17	12	1	iinokqokaiinteqoporshedyopde
f17	12	2	yoldoamshedycheoldesholqa
f17	12	3	shedyindeeyamalshchedych
f17	12	4	qaamainalkchecholcheqa
f17	12	5	ycholdchokqoqokchqo
f17	12	6	ychedykychkedcheqokqokl
f17	12	7	cheykearqodyrhoralamqok
f17	12	8	cheyyqodyeeqoyalshto
f17	12	9	alrhqoorlshtoqokqokt
f17	12	10	oraltoqokolttytotychy
f17	12	11	chtoqokoldeditydirkko
f17	12	12	qokiinchytichkoaiinkoshd
f17	12	13	oldyrkcheytiychshlhal
f17	12	14	diiincheolrktiyaiinlcheyqoky
f17	12	15	cheyyaiinaltiqokyqkeaiinsh
f17	12	16	inaincheolqarkcheychedylhshto
f17	12	17	qotdyiinkoqokcheyolchydarto
f17	12	18	rkkokochyshtoolaraindar
f17	12	19	koqokekotoaraiinolaintor
f17	12	20	chedykotoiinaiindedarchedytoram
f17	12	21	qokeaiinrcqlqokchedyamqop
f17	12	22	echedyliinchqokaiintoramain
f17	12	23	qiinchalokyoltyopshed
f17	12	24	dorokchedytesheqopaindarqopshed
f17	12	25	kalopamshqachedyainainq
f17	12	26	koainalcheokqochykkeaiin
f17	12	27	qaiinchyyqokqchedchyaiindor
f17	12	28	chedarainkkedorainqopalq
f17	12	29	tokkeaiinqopaldiineaiin
f17	12	30	aiindoraliinkeyshedydyaiinaiin
f17	13	1	dorqolcshedqokyaiinkoainaiinain
f17	13	2	qokyaiinaiinyqodarcheeshol
f17	13	3	darcheoksholdytdishedcheol
f17	13	4	aiinainqokokeolrceiinrk
f17	13	5	chokederckylcaiiniinchey
f17	13	6	arlcdyercotlcaiinaiiniin
f17	13	7	lcdcheaiinqoaiinshecheyqched
f17	13	8	rcotqokchechcheoltyqokqin
f17	13	9	cheolshetyqokticheddeqkoqok
f17	13	10	tycheddeamotoltarqotokol
f17	13	11	chardiotinollhchedq
f17	13	12	dikiaiinainamqokqqokqaol
f17	13	13	tychechedaiinolallkdoopsh
f17	13	14	chedoropdoopamshtorqaiin
f17	13	15	aiinorkeiindlkqaainotchy
f17	13	16	ollcopdoqashrkainkoqok
f17	13	17	dlcqadocheytylhiinold
f17	13	18	dodoeetyrkolchedyqokddo
f17	13	19	olainqachedyardshyainaiin
f17	13	20	lhokarshtoraindeolchain
f17	13	21	dartoaryaindechedqoarch
f17	13	22	chedyarshedyaindarchchedqoky
f17	13	23	shedaraiintoraiinqoqokyqoktyot
f17	13	24	chedytoramsheqoorchshrkdor
f17	13	25	chedyqorkqokchshotecham
f17	13	26	otedoramainyshedarolain
f17	13	27	chedordyydarolcheshqochedy
f17	13	28	dedarrcchelcdchokotche
f17	13	29	chedyshdlcchqokaintaiinqo
f17	13	30	shqochokcheainltytech
f17	14	1	qokcheaiincheoltechqamqokychey
f17	14	2	iineecharamotqoinolk
f17	14	3	aintecheolqoktechdekiindor
f17	14	4	qokteardiotindorokqqok
f17	14	5	olarchedyiinainqarchalchedy
f17	14	6	okainiinrqaralokshte
f17	14	7	qchedyalokshchedyinolqopain
f17	14	8	okshinoldarqopshedchcheolsh
f17	14	9	shinloltedodoiinchedysh
f17	14	10	amotiinchedyainalchealqko
f17	14	11	qakootainyaindarkochyaiin
f17	14	12	chedyqinqochykchyainqopal
f17	14	13	aincheqdodarkeaiindorqopiin
f17	14	14	ydalqdooktoqopiine
f17	14	15	alkochedkedordorelckey
f17	14	16	qoaldeqoaiinykoalaiin
f17	14	17	dorqodorshedshedqokykyaiindarain
f17	14	18	iinelcshedykyaiincheloke
f17	14	19	shedqokykykoaiincheqokokole
f17	14	20	ychdarcheqokarqacheolkylc
f17	14	21	qokolchokedeshedcheolkyti
f17	14	22	okerccheollcttiyshechey
f17	14	23	ekytcheolsheaiintialolche
f17	14	24	lcycheoltytiqalcholaiin
f17	14	25	taiinqokcheyqdeolcheqokyin
f17	14	26	tytideamcheqokyaiinlhqopqok
f17	14	27	tyeeqokchcheddeqokyinkook
f17	14	28	deqokicheyoldorcheamokq
f17	14	29	oliinrarainiinrainqok
f17	14	30	qodarainokainrchchedyordor
f17	15	1	iinrchdorshltesheainqop
f17	15	2	iinoliinopdoshshchedyshedy
f17	15	3	shshtytorshedyqokainko
f17	15	4	ainkoolainqokaindochedyokko
f17	15	5	otaindqainkotokeaiindor
f17	15	6	qokdshdokochedaindiinlc
f17	15	7	qolchchedsheqoqolcshedyshed
f17	15	8	chedchedshesheddordoriinshedtiqoky
f17	15	9	ainqokylctikyshedkokeain
f17	15	10	ekykyykeainaiincheiinar
f17	15	11	tikyaiintedidarcheokqalc
f17	15	12	kedarainqokolchedyarlcet
f17	15	13	qokolarqarceotcheolcheolty
f17	15	14	ardercotchettyeeq
f17	15	15	qalcrcotqokaiincheoltychedde
f17	15	16	chokqokchelcheolteqamot
f17	15	17	ainlaiincheolchchedotqokyinol
f17	15	18	techeolchdeamqocheyolqopd
f17	15	19	iindochedyokchedyainqchoksh
f17	15	20	ainainchedyiinshqokyaiinolte
f17	15	21	archedyrqoraralchedyaiindo
f17	15	22	chedyainiinorshchedyyaiindoam
f17	15	23	rainarokintedotyqopok
f17	15	24	klkamshqaotainaincheain
f17	15	25	opshtorqakochedyshedcheainq
f17	15	26	amotiinainshedainaindarainko
f17	15	27	qaotchyainainqdarchedchyaiin
f17	15	28	qokdainalqdoainqoald
f17	15	29	yqokaldoainchedtokedore
f17	15	30	qchedychdordorqoiinlcshedshedy
f18	1	1	kocheddorqoiinelcshedyqokyko
f18	1	2	chedtoainshedqoiinelctiain
f18	1	3	dorqotyelcshedaiintekoy
f18	1	4	shedqokytekedarainiinchardy
f18	1	5	ainchainolqadyrcshedcheolky
f18	1	6	dedyecheollccheyyaiinaiiniin
f18	1	7	derciincheolcheyykoaiinlol
f18	1	8	shediincheyyaiiniincheylalq
f18	1	9	cheyyiincheylhlqotioksh
f18	1	10	aiinshecheyolokdoaiinamshqot
f18	1	11	dorkqokchedyaiinqashedaraiinol
f18	1	12	chedykoaiinqadarolchedychedaiinrk
f18	1	13	rcqiincharaiindedarqoky
f18	1	14	qchedyiinokqokaiintorainrkshedy
f18	1	15	qarchaiinolamainorshedyshed
f18	1	16	chedyaraldoqoptydarshediniin
f18	1	17	okinoltesheqoptyiinchsh
f18	1	18	dodoaintyokiniinchedyych
f18	1	19	qaotyinainkoqokkeaiin
f18	1	20	qakootiinshedyqokainaiindor
f18	1	21	otiinokyqokalkochedaiindor
f18	1	22	ainydalainaiindorqodord
f18	1	23	aincheddoraldyshedqokyyko
f18	1	24	dordoriineshedkydyaiindarain
f18	1	25	deshedqokykydyqoalliin
f18	1	26	iineshedyaiinykokeloke
f18	1	27	elcshedkyqokyaiindarainiinch
f18	1	28	qokykykocheokearqaerc
f18	1	29	kyyaincheqoklcdyercot
f18	1	30	ainolchedyokotkylctaiinshe
f18	2	1	chedyqoarqachedyderctyee
f18	2	2	archedyercotkyaiintyiinti
f18	2	3	kyaiinaiincheoleecheyolcheqokyqoky
f18	2	4	dylcchdoshedkokoaiinrciin
f18	2	5	rhdodolcchedychyaiinrcliin
f18	2	6	rholchedylcainiinaiinlchal
f18	2	7	taroldoarainokchedyrcqor
f18	2	8	rchedyshrkainrainaralsh
f18	2	9	iintycheeeaiiniinoldoamty
f18	2	10	iiniiniinaldoopshshotchedy
f18	2	11	lkshtyrkqakoycheqdo
f18	2	12	tychyshedqokdalqchedykoched
f18	2	13	kochyaindalokainkotoqo
f18	2	14	iinchedyydyqolchcheddor
f18	2	15	yyqchsheaiinqodorqoiin
f18	2	16	chedychedtodorqodoriinlcshedqoky
f18	2	17	kodordorqoiinshedyqokyaiiny
f18	2	18	dordorqokyiinelcaiinaiindar
f18	2	19	shedyqokyaiinykeaiindarsholdy
f18	2	20	aiinaincheoldeshediincheoly
f18	2	21	chokearrcdishedrkcheyaiin
f18	2	22	rckycheolkoaiinaiincheylhchol
f18	2	23	cheolkylccheyaiinkolholtiok
f18	2	24	kytcheolshetyaiinqchqokyaiin
f18	2	25	kylctaiinqotiolqdoko
f18	2	26	aiintyqokteqcheddechecheylh
f18	2	27	lcrhdoarchedylcaiinqlal
f18	2	28	olrhqoaroklcqchedychal
f18	2	29	arainokshchedyraraloksh
f18	2	30	chedyainorarshaiindoqopainty
f18	3	1	ainiinainchedydoroltedoaindar
f18	3	2	dklkdoshshtyqaiinshed
f18	3	3	alopdoamqakoainyalain
f18	3	4	amshshrkkoiinshedalkoched
f18	3	5	ainshedqokaldarokchyainqopiin
f18	3	6	yainchedyokaintodorqopdiin
f18	3	7	ainqokqtokeaiinqodordlc
f18	3	8	qchedyolaiindordshedyshedyshed
f18	3	9	dochcheddorqokylctishedyaiin
f18	3	10	olchsheaindorqokylcshedte
f18	3	11	shedqoqoktkyrkcheaiindeain
f18	3	12	qokychorqokshotkydyyol
f18	3	13	chorqokqokotrkchedisherc
f18	3	14	qokchshotechamainshedar
f18	3	15	shoteainychedyainqodche
f18	3	16	ainkychchechqochokqok
f18	3	17	amshechkychkedqaokol
f18	3	18	chedykychshedyqacheamqoqokr
f18	3	19	olcheqaqokqokqoqokcheolarrh
f18	3	20	olrdoqoqokcharrharto
f18	3	21	qaqorhiinyortshtychy
f18	3	22	yamshtoqokoltchychch
f18	3	23	tiolqoktchetytydyyq
f18	3	24	qokqokttotyrkychaiind
f18	3	25	shdetdidicheyychaiinsh
f18	3	26	tdiiintiaiindlholcheyqo
f18	3	27	dishedcheolaiinaiiniinlhqookqoky
f18	3	28	rkaiinaiinlcheytiokqokytike
f18	3	29	inainkiiinchchshedqadarto
f18	3	30	qotdoriinrkshedqokcheyshtool
f18	4	1	dorlcteiinchshedqokeolto
f18	4	2	techrkolaiintoollaraiin
f18	4	3	kodarlshedaiintorchedsheqork
f18	4	4	koqtoiincholqoksherkor
f18	4	5	olydarchedyshekyorarqokt
f18	4	6	aiinyaiintoramshedychorshol
f18	4	7	amqopainrkkyshedyopotamain
f18	4	8	daropshedchdeeolqaainsh
f18	4	9	orshedinchdeolyqaainch
f18	4	10	cheoldeqakshsheykyainke
f18	4	11	eolytychedychainolshedy
f18	4	12	olchalshtchdorainchke
f18	4	13	chedychdoroldcheokainqoqok
f18	4	14	cholkeshedyqokokqokolqol
f18	4	15	qacheokriinqokchrhchar
f18	4	16	ainliinqocheolarrhotaiink
f18	4	17	rhtorardiokqokidoraind
f18	4	18	dikiaiindykcheoldqokqain
f18	4	19	tychyydarshqotqokchedytke
f18	4	20	eeoldaloplkkootiinchy
f18	4	21	opamshtyrkqaiinyqokain
f18	4	22	tyqachyshedqokalqainkoched
f18	4	23	qaotiinyainqdookainke
f18	4	24	ainyainainchykkedoraind
f18	4	25	okaiinainqopalqcheyyqoaiin
f18	4	26	aiindorqopdekeydyaiinqo
f18	4	27	shedyqoyqoaiinylshtosh
f18	4	28	qoyalaltodettdished
f18	4	29	liinsholdedirkcheyych
f18	4	30	sholttdisheddicheychko
f18	5	1	qokshdedytiintishdlh
f18	5	2	shedcheolcheytichkolhlcheyqo
f18	5	3	ditiykoshlhaltikeaiin
f18	5	4	dolcchqarkshedeechedyoldar
f18	5	5	dorqarkkoqokcheykochyqadar
f18	5	6	qotkidydoriinchdoololko
f18	5	7	lctariinkoelcolaiinrcdar
f18	5	8	dylcchlcchedychyaiintoolch
f18	5	9	qokkoaiinrcqtoldedarchedy
f18	5	10	qokainchyaiinqiinchaiintorqop
f18	5	11	chedyliinalokyolamrkop
f18	5	12	rcqoriincholtoraintyky
f18	5	13	chokyoldarorshedyopshedde
f18	5	14	aiintedoqopopchchcheolyy
f18	5	15	qopdaroropchshyalksh
f18	5	16	aintyiincheoleshedyqasht
f18	5	17	cheoldeeyychdyaiinchedyol
f18	5	18	qashcholcholkeshedyqache
f18	5	19	chyqopdchyqareeqoalrh
f18	5	20	yaryqoeeiinyoramsh
f18	5	21	cheyqoaliinytoshshtt
f18	5	22	aiinalalchtosholshdished
f18	5	23	aliinchttydirkchyko
f18	5	24	shtdichydichchlhdorchey
f18	5	25	tytiinaiinorkedchqark
f18	5	26	dodoshtyrkainotiinchyd
f18	5	27	docheyrklhchedyyqokdoolch
f18	5	28	ainlhqaarytorainchedyolaiin
f18	5	29	lhsholchedyshedchedychaiinsheshed
f18	5	30	shqaolararyainchchedshed
f18	6	1	ytordedarchedaiinsheshedarqok
f18	6	2	darchedysheqoqokychortshche
f18	6	3	aiinsheqokyarqokshkydidey
f18	6	4	qoktyshkychedortedidey
f18	6	5	otechedidedyshercolche
f18	6	6	otechdoramdysheyqod
f18	6	7	eolainycholainqodqa
f18	6	8	ainychedykyolkeshedydcheche
f18	6	9	chkyshedydqaqokolainqoqok
f18	6	10	qcheykecheyyqodyrhamto
f18	6	11	eealrhyoramqokttochy
f18	6	12	qoalqoyaltoqokshtoty
f18	6	13	alqoiincholdeshtshedchey
f18	6	14	qoaincheoldytdirky
f18	6	15	shrcdicheoldirkcheytiych
f18	6	16	choldedyedishedrktich
f18	6	17	cheqarcshediinkycheyyko
f18	6	18	arqarciinysheaiinaiincheyti
f18	6	19	ercotcheoltiaiinshecheylche
f18	6	20	eaiinqoaiincheolshecheychedchqoky
f18	6	21	aiintetichedolchecheinqdo
f18	6	22	cheolsheqokqchedqkolhqottar
f18	6	23	cholqokekorcqollar
f18	6	24	olqokelcchyqolchalaiin
f18	6	25	lcrcqqiinqokchedytorqopain
f18	6	26	qqchedyiinalokqoktoramshed
f18	6	27	olteamqopaintyshedyopeol
f18	6	28	shedarinchsheolyych
f18	6	29	torotiinshedcheqindarkoaiin
f18	6	30	koolyalqdookchedkqo
f18	7	1	yqokshdochedychkotosheqo
f18	7	2	qokshychedychedaindordorqoiin
